Skoleår;Utdanningsprogram;Nivå;Skole;B;H;I;M;S
2020/21;ME;vg 3;Horten videregående skole;26;0;0;0;0
2020/21;PB;vg 3;Horten videregående skole;42;0;1;8;1
2020/21;ST;vg 3;Horten videregående skole;117;1;0;10;2
2020/21;Alle utdanningsprogram;vg 3;Horten videregående skole;219;1;1;20;4
2020/21;Alle utdanningsprogram;Totalt;Holmestrand videregående skole;193;3;2;12;5
2020/21;HS;Totalt;Holmestrand videregående skole;26;0;0;1;2
2020/21;ME;Totalt;Holmestrand videregående skole;14;0;0;1;0
2020/21;PB;Totalt;Holmestrand videregående skole;17;3;1;5;1
2020/21;RM;Totalt;Holmestrand videregående skole;17;0;0;1;0
2020/21;ST;Totalt;Holmestrand videregående skole;104;0;1;4;2
2020/21;TP;Totalt;Holmestrand videregående skole;15;0;0;0;0
2020/21;HS;vg 1;Holmestrand videregående skole;14;0;0;1;1
2020/21;RM;vg 1;Holmestrand videregående skole;10;0;0;1;0
2020/21;ST;vg 1;Holmestrand videregående skole;24;0;0;1;0
2020/21;TP;vg 1;Holmestrand videregående skole;15;0;0;0;0
2020/21;Alle utdanningsprogram;vg 1;Holmestrand videregående skole;63;0;0;3;1
2020/21;HS;vg 2;Holmestrand videregående skole;12;0;0;0;1
2020/21;ME;vg 2;Holmestrand videregående skole;7;0;0;1;0
2020/21;RM;vg 2;Holmestrand videregående skole;7;0;0;0;0
2020/21;ST;vg 2;Holmestrand videregående skole;40;0;0;1;2
2020/21;Alle utdanningsprogram;vg 2;Holmestrand videregående skole;66;0;0;2;3
2020/21;ME;vg 3;Holmestrand videregående skole;7;0;0;0;0
2020/21;PB;vg 3;Holmestrand videregående skole;17;3;1;5;1
2020/21;ST;vg 3;Holmestrand videregående skole;40;0;1;2;0
2020/21;Alle utdanningsprogram;vg 3;Holmestrand videregående skole;64;3;2;7;1
2020/21;Alle utdanningsprogram;Totalt;Greveskogen videregående skole;696;1;17;54;9
2020/21;IM;Totalt;Greveskogen videregående skole;14;0;0;0;0
2020/21;MD;Totalt;Greveskogen videregående skole;81;1;1;3;0
2020/21;RM;Totalt;Greveskogen videregående skole;52;0;3;7;2
2020/21;SR;Totalt;Greveskogen videregående skole;24;0;2;6;2
2020/21;SS;Totalt;Greveskogen videregående skole;48;0;0;20;1
2020/21;ST;Totalt;Greveskogen videregående skole;477;0;11;18;4
2020/21;IM;vg 1;Greveskogen videregående skole;14;0;0;0;0
2020/21;MD;vg 1;Greveskogen videregående skole;25;0;1;1;0
2020/21;RM;vg 1;Greveskogen videregående skole;29;0;2;6;2
2020/21;SR;vg 1;Greveskogen videregående skole;24;0;2;6;2
2020/21;ST;vg 1;Greveskogen videregående skole;167;0;4;3;0
2020/21;Alle utdanningsprogram;vg 1;Greveskogen videregående skole;259;0;9;16;4
2020/21;MD;vg 2;Greveskogen videregående skole;29;0;0;1;0
2020/21;RM;vg 2;Greveskogen videregående skole;23;0;1;1;0
2020/21;SS;vg 2;Greveskogen videregående skole;48;0;0;20;1
2020/21;ST;vg 2;Greveskogen videregående skole;135;0;4;8;1
2020/21;Alle utdanningsprogram;vg 2;Greveskogen videregående skole;235;0;5;30;2
2020/21;MD;vg 3;Greveskogen videregående skole;27;1;0;1;0
2020/21;ST;vg 3;Greveskogen videregående skole;175;0;3;7;3
2020/21;Alle utdanningsprogram;vg 3;Greveskogen videregående skole;202;1;3;8;3
2020/21;Alle utdanningsprogram;Totalt;Færder videregående skole;589;0;18;65;34
2020/21;BA;Totalt;Færder videregående skole;110;0;6;17;10
2020/21;DH;Totalt;Færder videregående skole;8;0;0;3;1
2020/21;EL;Totalt;Færder videregående skole;119;0;3;2;3
2020/21;KD;Totalt;Færder videregående skole;72;0;0;16;0
2020/21;PB;Totalt;Færder videregående skole;154;0;3;15;7
2020/21;TP;Totalt;Færder videregående skole;126;0;6;12;13
2020/21;BA;vg 1;Færder videregående skole;59;0;5;11;9
2020/21;EL;vg 1;Færder videregående skole;59;0;1;2;2
2020/21;KD;vg 1;Færder videregående skole;32;0;0;0;0
2020/21;TP;vg 1;Færder videregående skole;45;0;3;9;6
2020/21;Alle utdanningsprogram;vg 1;Færder videregående skole;195;0;9;22;17
2020/21;BA;vg 2;Færder videregående skole;51;0;1;6;1
2020/21;DH;vg 2;Færder videregående skole;8;0;0;3;1
2020/21;EL;vg 2;Færder videregående skole;47;0;0;0;0
2020/21;KD;vg 2;Færder videregående skole;20;0;0;12;0
2020/21;TP;vg 2;Færder videregående skole;81;0;3;3;7
2020/21;Alle utdanningsprogram;vg 2;Færder videregående skole;207;0;4;24;9
2020/21;EL;vg 3;Færder videregående skole;13;0;2;0;1
2020/21;KD;vg 3;Færder videregående skole;20;0;0;4;0
2020/21;PB;vg 3;Færder videregående skole;154;0;3;15;7
2020/21;Alle utdanningsprogram;vg 3;Færder videregående skole;187;0;5;19;8
2019/20;Totalt;Totalt;Vestfold;6 814;37;206;527;206
2019/20;BA;Totalt;Vestfold;333;0;13;20;12
2019/20;DH;Totalt;Vestfold;98;2;6;28;13
2019/20;EL;Totalt;Vestfold;336;1;9;17;9
2019/20;HS;Totalt;Vestfold;749;4;39;57;34
2019/20;ID;Totalt;Vestfold;544;4;6;13;1
2019/20;KD;Totalt;Vestfold;97;0;5;26;6
2019/20;MD;Totalt;Vestfold;244;2;11;14;5
2019/20;ME;Totalt;Vestfold;247;5;6;23;14
2019/20;NA;Totalt;Vestfold;64;0;1;15;3
2019/20;PB;Totalt;Vestfold;385;4;11;30;13
2019/20;RM;Totalt;Vestfold;110;0;4;16;10
2019/20;SS;Totalt;Vestfold;337;3;32;66;26
2019/20;ST;Totalt;Vestfold;2 948;9;47;156;38
2019/20;TP;Totalt;Vestfold;322;3;16;46;22
2019/20;BA;vg 1;Vestfold;183;0;11;12;7
2019/20;DH;vg 1;Vestfold;55;0;6;16;11
2019/20;EL;vg 1;Vestfold;163;1;5;13;5
